comparison_type,dataset,week_from,week_to,model,budget,protocol,reference_protocol,jaccard,intersection,union
time,oulab,4,6,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.6762943616530958,4402,6509
time,oulab,6,8,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.5893705463182898,3970,6736
time,oulab,8,10,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.6609821569556292,4186,6333
time,oulab,10,12,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.9141115626154415,4949,5414
time,oulab,12,14,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.8552751044125658,4710,5507
time,oulab,14,16,flat_hgb,0.2,activity_conditioned,activity_conditioned,0.8199420919290626,4531,5526
time,oulab,2,4,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.22787610619469026,103,452
time,oulab,4,6,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.3712121212121212,147,396
time,oulab,6,8,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.27315914489311166,115,421
time,oulab,8,10,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.27294685990338163,113,414
time,oulab,10,12,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.4428969359331476,159,359
time,oulab,12,14,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.2127659574468085,90,423
time,oulab,14,16,stack_7_full,0.01,activity_conditioned,activity_conditioned,0.2371638141809291,97,409
time,oulab,2,4,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.2975245212517515,637,2141
time,oulab,4,6,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.585805700988947,1007,1719
time,oulab,6,8,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.5308571428571428,929,1750
time,oulab,8,10,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.5144009216589862,893,1736
time,oulab,10,12,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.6606799230275818,1030,1559
time,oulab,12,14,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.4664371772805508,813,1743
time,oulab,14,16,stack_7_full,0.05,activity_conditioned,activity_conditioned,0.49791790600832836,837,1681
time,oulab,2,4,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.310320452403393,1317,4244
time,oulab,4,6,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.6993769470404985,2245,3210
time,oulab,6,8,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.7154758090355655,2233,3121
time,oulab,8,10,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.7181580666231221,2199,3062
time,oulab,10,12,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.802713987473904,2307,2874
time,oulab,12,14,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.666557911908646,2043,3065
time,oulab,14,16,stack_7_full,0.1,activity_conditioned,activity_conditioned,0.6646805693478981,2008,3021
time,oulab,2,4,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.3910432824618464,3126,7994
time,oulab,4,6,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.6832767664301141,4429,6482
time,oulab,6,8,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.6468235656052915,4205,6501
time,oulab,8,10,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.7816734417344173,4615,5904
time,oulab,10,12,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.8920942121599416,4886,5477
time,oulab,12,14,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.8468908170643529,4685,5532
time,oulab,14,16,stack_7_full,0.2,activity_conditioned,activity_conditioned,0.8345494345129515,4575,5482
time,oulab,2,4,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.025878003696857672,14,541
time,oulab,4,6,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.31476997578692495,130,413
time,oulab,6,8,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.2494172494172494,107,429
time,oulab,8,10,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.3208020050125313,128,399
time,oulab,10,12,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.6238244514106583,199,319
time,oulab,12,14,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.425,153,360
time,oulab,14,16,temporal_hgb,0.01,activity_conditioned,activity_conditioned,0.4838709677419355,165,341
time,oulab,2,4,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.17165752846900043,407,2371
time,oulab,4,6,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.39651639344262296,774,1952
time,oulab,6,8,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.3068292682926829,629,2050
time,oulab,8,10,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.4187803561791689,776,1853
time,oulab,10,12,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.7540650406504065,1113,1476
time,oulab,12,14,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.4774566473988439,826,1730
time,oulab,14,16,temporal_hgb,0.05,activity_conditioned,activity_conditioned,0.7002025658338961,1037,1481
time,oulab,2,4,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.26501364877161054,1165,4396
time,oulab,4,6,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.48233695652173914,1775,3680
time,oulab,6,8,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.41752713794016416,1577,3777
time,oulab,8,10,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.5347141190198367,1833,3428
time,oulab,10,12,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.8457427858924118,2374,2807
time,oulab,12,14,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.5544735240413877,1822,3286
time,oulab,14,16,temporal_hgb,0.1,activity_conditioned,activity_conditioned,0.7449687716863289,2147,2882
time,oulab,2,4,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.34072823727996143,2826,8294
time,oulab,4,6,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.5393623024830699,3823,7088
time,oulab,6,8,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.4815942430113479,3480,7226
time,oulab,8,10,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.5986322188449849,3939,6580
time,oulab,10,12,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.9011190607228031,4912,5451
time,oulab,12,14,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.725553116027698,4296,5921
time,oulab,14,16,temporal_hgb,0.2,activity_conditioned,activity_conditioned,0.8493931592497241,4619,5438
time,oulab,2,4,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.19870410367170627,92,463
time,oulab,4,6,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.29904306220095694,125,418
time,oulab,6,8,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.23218390804597702,101,435
time,oulab,8,10,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.2822384428223844,116,411
time,oulab,10,12,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5058139534883721,174,344
time,oulab,12,14,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.4329608938547486,155,358
time,oulab,14,16,base_dffnn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5014836795252225,169,337
time,oulab,2,4,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.23576512455516013,530,2248
time,oulab,4,6,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.488803932277444,895,1831
time,oulab,6,8,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.4488912925905895,830,1849
time,oulab,8,10,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.49885974914481185,875,1754
time,oulab,10,12,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6844502277163305,1052,1537
time,oulab,12,14,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5895522388059702,948,1608
time,oulab,14,16,base_dffnn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6544021024967148,996,1522
time,oulab,2,4,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.3115566037735849,1321,4240
time,oulab,4,6,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5479568671963677,1931,3524
time,oulab,6,8,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5060478199718706,1799,3555
time,oulab,8,10,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6005476118040767,1974,3287
time,oulab,10,12,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7970863683662851,2298,2883
time,oulab,12,14,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7060788243152972,2114,2994
time,oulab,14,16,base_dffnn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7713983797111659,2190,2839
time,oulab,2,4,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.43743536711478803,3384,7736
time,oulab,4,6,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5685738930419781,3955,6956
time,oulab,6,8,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5493487698986975,3796,6910
time,oulab,8,10,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6710087370929309,4224,6295
time,oulab,10,12,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8123469744665968,4645,5718
time,oulab,12,14,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6988693049551048,4203,6014
time,oulab,14,16,base_dffnn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7850550230741924,4423,5634
time,oulab,2,4,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.014625228519195612,8,547
time,oulab,4,6,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5167597765363129,185,358
time,oulab,6,8,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.45652173913043476,168,368
time,oulab,8,10,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.3978779840848806,150,377
time,oulab,10,12,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7266666666666667,218,300
time,oulab,12,14,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5784615384615385,188,325
time,oulab,14,16,base_knn,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6063492063492063,191,315
time,oulab,2,4,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.08770555990602975,224,2554
time,oulab,4,6,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5621776504297994,981,1745
time,oulab,6,8,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5152714932126696,911,1768
time,oulab,8,10,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5014277555682467,878,1751
time,oulab,10,12,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7648261758691206,1122,1467
time,oulab,12,14,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6651465798045603,1021,1535
time,oulab,14,16,base_knn,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6500655307994757,992,1526
time,oulab,2,4,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.1734543152563832,822,4739
time,oulab,4,6,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5427036199095022,1919,3536
time,oulab,6,8,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.46926454445664106,1710,3644
time,oulab,8,10,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5620546318289786,1893,3368
time,oulab,10,12,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8242957746478873,2341,2840
time,oulab,12,14,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7547234627275851,2197,2911
time,oulab,14,16,base_knn,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7676625659050966,2184,2845
time,oulab,2,4,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.3506619701202478,2887,8233
time,oulab,4,6,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5965759438103599,4077,6834
time,oulab,6,8,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.522035825988058,3672,7034
time,oulab,8,10,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6430802874101843,4117,6402
time,oulab,10,12,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8196663740122915,4668,5695
time,oulab,12,14,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7366989631140575,4334,5883
time,oulab,14,16,base_knn,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7749735262972114,4391,5666
time,oulab,2,4,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.18085106382978725,85,470
time,oulab,4,6,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.4596774193548387,171,372
time,oulab,6,8,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.48476454293628807,175,361
time,oulab,8,10,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.2199074074074074,95,432
time,oulab,10,12,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7679180887372014,225,293
time,oulab,12,14,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7628865979381443,222,291
time,oulab,14,16,base_lr_clickstream,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.800711743772242,225,281
time,oulab,2,4,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.28136531365313655,610,2168
time,oulab,4,6,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5941520467836258,1016,1710
time,oulab,6,8,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5974955277280859,1002,1677
time,oulab,8,10,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.47282913165266105,844,1785
time,oulab,10,12,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8897810218978102,1219,1370
time,oulab,12,14,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8697878566203365,1189,1367
time,oulab,14,16,base_lr_clickstream,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8989441930618401,1192,1326
time,oulab,2,4,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.3332534164468952,1390,4171
time,oulab,4,6,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6490326481257558,2147,3308
time,oulab,6,8,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6617008069522036,2132,3222
time,oulab,8,10,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.5756214435459719,1922,3339
time,oulab,10,12,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8943327239488117,2446,2735
time,oulab,12,14,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8820928518791452,2394,2714
time,oulab,14,16,base_lr_clickstream,0.1,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8863465866466617,2363,2666
time,oulab,2,4,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.4256410256410256,3320,7800
time,oulab,4,6,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.7131417804992934,4542,6369
time,oulab,6,8,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6907770056854075,4374,6332
time,oulab,8,10,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.6560138539042821,4167,6352
time,oulab,10,12,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8838393019451009,4862,5501
time,oulab,12,14,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8359389038634322,4652,5565
time,oulab,14,16,base_lr_clickstream,0.2,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8865128493716,4726,5331
time,oulab,2,4,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.8624161073825504,257,298
time,oulab,4,6,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.946236559139785,264,279
time,oulab,6,8,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.900709219858156,254,282
time,oulab,8,10,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9025270758122743,250,277
time,oulab,10,12,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9400749063670412,251,267
time,oulab,12,14,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9580152671755725,251,262
time,oulab,14,16,base_lr_profile,0.01,activity_to_cutoff_valid,activity_to_cutoff_valid,0.909433962264151,241,265
time,oulab,2,4,base_lr_profile,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9014373716632443,1317,1461
time,oulab,4,6,base_lr_profile,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9347054648687012,1317,1409
time,oulab,6,8,base_lr_profile,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9342960288808664,1294,1385
time,oulab,8,10,base_lr_profile,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9373618275607959,1272,1357
time,oulab,10,12,base_lr_profile,0.05,activity_to_cutoff_valid,activity_to_cutoff_valid,0.9688212927756654,1274,1315
